Movie_N,Genre,Review,Stars
Harriet,"['Action', 'Biography', 'Drama', 'History']","Terribly inaccurate! This is a revisionist story which tries to make light of slavery and ONCE AGAIN makes the black man the bad guy. If you want truth, this is not for you! SHAMEFUL!",10
Harriet,"['Action', 'Biography', 'Drama', 'History']","I'm not understanding why so many people are hating on this movie. Show me a movie based on the life of a real person where the entire movie is 100% factual. I thought it did depict what I have read about Harriet Tubman in books, online, and what I actually read when I visited the Harriet Tubman museums/visitor center in Church Creek, MD, and Cambridge, MD. It was not poorly done. I loved it and highly recommend it!",1
Harriet,"['Action', 'Biography', 'Drama', 'History']","I went in wanting to love it, ended up just waiting for it to be over. The best part to me was the closing scene and the written adlibs after. I really don't like disparaging works that show the history of Blacks in America, as our stories need to be told, but I was very disappointed. The lead did not evoke any compassion in me, and the villain was very unconvincing. Think about it, 12 Years a Slave and Django had you side-eyeing the actors that played the slave owners because they emoted so well. The lead villain, Gideon Brodess, God Bless him, didn't pull it off IMO. The fact that the best performances were the supporting cast, Leslie Odom as William Still, Clarke Peter as Harriet's father, Omar J. Dorsey (no spoilers as to role) and Henry Hunter Hall (no spoilers as to role) doesn't bode well for a film. Maybe the fact that they made Harriet 24, 25 instead of a mature woman? Maybe it was the dialogue that was written a bit ""slick"" for the time period? Maybe the inconsistencies with what was presented vs reality? Even Janelle Monae was just so so for me. Although I do not work in Hollywood, when there are that many failures within performances and only the veteran actors shine, it may be the director. I dunno, but I was disappointed. I would still support the film because we need Hollywood to know we want our stories heard/seen. Maybe if Viola Davis' project had gotten support, her version would have been better. She was going to star in and produce a biopic on Harriet Tubman for HBO, but it never happened.
I would give it 5/10 stars.",8
Harriet,"['Action', 'Biography', 'Drama', 'History']",HARRIET (2019),2
Harriet,"['Action', 'Biography', 'Drama', 'History']","Abolitionist Harriet Tubman escaped from Maryland to Philadelphia in 1849 on foot by following the North Star and utilizing the help of the Underground Railroad, a network of secret routes and safe houses set up by white abolitionists and free people of color to help slaves to freedom. She then repeatedly risked her life by going back into the lion's den over a period of eleven years to lead other slaves to their freedom. She never lost a passenger. This is so damn brave it makes my head spin.",9
Harriet,"['Action', 'Biography', 'Drama', 'History']","This film served up a substantantial serving of history, embellished by a modicum of fiction. Though it's not a movie masterpiece, it's a strong depiction of Harriet's Heroes Journey that lifted me up for days. Cynthia Erivo's portrayal of a determined Harriet, known before her liberation as Araminta ""Minty"" Ross, (and later nicknamed Moses because she helped her people escape to freedom), was stirring; her singing was the gold on the edges. Harriet used spirituals as coded messages to warn fellows of danger or to signal a clear path.",1
Harriet,"['Action', 'Biography', 'Drama', 'History']","The antagonist in the story is the racist, corrupt system of slavery embodied in part by her heartless owners. Plagued by hypersomnia sleeping spells caused by a head injury when she was thirteen, Minty's owner Edward Bodess tried to sell her. This would separate her from her family. There were no buyers for her. Angry, Minty prayed, ""Oh Lord, if you ain't never going to change that man's heart, kill him, Lord, and take him out of the way."" Edward died. Harriet expressed regret for that prayer.",8
Harriet,"['Action', 'Biography', 'Drama', 'History']","Joe Alwyn played Gideon Brodess, Edward's grown son, with a conniving, lecherous sneer. Guideon leered after Minty and tormented her. Harriet's husband was a free black man in theory, but not reality; any future children of the couple would be slaves, regardless of papers granting manumet to Harriet's kin, which the Brodesses ignored. She and her husband planned to escape together, but Tubman fled alone and travelled a hundred miles through wilderness to Pennsylvania, being followed by her scummy owner Gildeon. Well, screw him, she made it, and became a heroine.",7
Harriet,"['Action', 'Biography', 'Drama', 'History']","Who was this movie really made for? Possibly didn't want certain people/group to be offended by the subject matter. The actress and filmmakers claimed this is not a slave movie. If Harriet is not a slave movie, then what was slave Harriet running away from? Harriet Tubman's story is dramatic enough without adding fictional unreal characters.
If Harriet Tubman has to be told, then please tell her story the way it happened.
Harriet had a lifetime movie feel to it. The actress Cynthia Eviro didn't feel authentic to me in the role as Harriet Tubman.
Oh well I had a free movie ticket so....",1
Harriet,"['Action', 'Biography', 'Drama', 'History']","I have seen this film twice. The first time was at the Middleburg Film Festival, where the Director spoke afterwards. What is unique about this movie? Its honesty and its focus. I cannot relate to the bad reviews at all. It is NOT a cartoon. It does NOT depict Harriet as a superhero. She suffered greatly. But the film focuses on the empowerment of Harriet, largely through her own bravery, rather than making her a one dimensional victim. She is a hero because she took risks and made choices that other characters did not. She felt that God was working through her to show that the slavery system could be beaten. But the slaveholders cited God too, so you see both sides.",10
